action_id,benchmark_required,candidate_only_warning,change_id,change_type,cycle4_criterion,cycle4_title,department_candidate,evidence_focus,notice_required,preparation_task,priority,risk_level,section_type,source_id_3,source_id_4,verification_status,action_type,primary_department,support_departments,data_period,metric_or_threshold,evidence_link,confirmed_by,confirmed_at,source_support_level,official_confirmation_needed
act_00591,false,Department/risk values are operational candidates for review.,chg_00924,삭제후보,3.5,직원 확보 및 인사,"총무처, 직원인사 담당부서",관련 규정·운영자료·실적자료 확인,true,"주요 점검사항 항목 검토 및 준비: 직원평가 결과를 승진, 재임용, 포상, 징계 등에 반영하고 있는가",2,medium,checkpoints,c3__3_5__checkpoints__item:6,,needs_review,deletion_or_move_review,총무처,직원인사 담당부서,,,c3__3_5__checkpoints__item:6,,,source_json_single_side_review,true
act_00592,false,Department/risk values are operational candidates for review.,chg_00925,신설후보,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",증빙,true,주요 점검사항 항목 검토 및 준비: 직원 보수 규정에 의해 보수를 지급하고 직원의 최저보수 수준이 적절한가,1,high,checkpoints,c3__3_6__checkpoints__item:1,c4__3_6__checkpoints__item:1,needs_review,new_requirement_review,총무처,직원인사 담당부서,,,c4__3_6__checkpoints__item:1,,,source_json_comparative_candidate,true
act_00593,false,Department/risk values are operational candidates for review.,chg_00926,신설후보,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",산식/기준산정,true,주요 점검사항 항목 검토 및 준비: 정규직 대비 비정규직 최저보수 비율 등,1,high,checkpoints,,c4__3_6__checkpoints__item:1.sub:001,needs_review,new_requirement_review,총무처,직원인사 담당부서,,비율,c4__3_6__checkpoints__item:1.sub:001,,,source_json_single_side_review,true
act_00594,false,Department/risk values are operational candidates for review.,chg_00927,신설후보,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",관련 규정·운영자료·실적자료 확인,true,주요 점검사항 항목 검토 및 준비: 최근 고시된 최저임금 수준,1,high,checkpoints,,c4__3_6__checkpoints__item:1.sub:002,needs_review,new_requirement_review,총무처,직원인사 담당부서,,,c4__3_6__checkpoints__item:1.sub:002,,,source_json_single_side_review,true
act_00595,false,Department/risk values are operational candidates for review.,chg_00930,신설후보,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",관련 규정·운영자료·실적자료 확인,true,주요 점검사항 항목 검토 및 준비: 관련 예산 집행 실적 등,1,high,checkpoints,c3__3_6__checkpoints__item:7,c4__3_6__checkpoints__item:3.sub:001,needs_review,new_requirement_review,총무처,직원인사 담당부서,,,c4__3_6__checkpoints__item:3.sub:001,,,source_json_comparative_candidate,true
act_00596,false,Department/risk values are operational candidates for review.,chg_00931,변경,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",관련 규정·운영자료·실적자료 확인,true,"주요 점검사항 항목 검토 및 준비: 직원 업무 역량 개발 프로그램을 계획에 따라 다양하게 시행하며, 업무평정 결과 등 직원의 특성을 반영하여 프로그램을 적절하게 운영하고 있는가",2,medium,checkpoints,c3__3_6__checkpoints__item:6,c4__3_6__checkpoints__item:4,candidate,content_change_review,총무처,직원인사 담당부서,,,c4__3_6__checkpoints__item:4,,,source_json_comparative_candidate,true
act_00597,false,Department/risk values are operational candidates for review.,chg_00932,신설후보,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",관련 규정·운영자료·실적자료 확인,true,주요 점검사항 항목 검토 및 준비: 직원 업무 역량 개발 주도 부서,1,high,checkpoints,,c4__3_6__checkpoints__item:4.sub:001,needs_review,new_requirement_review,총무처,직원인사 담당부서,,,c4__3_6__checkpoints__item:4.sub:001,,,source_json_single_side_review,true
act_00598,false,Department/risk values are operational candidates for review.,chg_00933,신설후보,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",관련 규정·운영자료·실적자료 확인,true,주요 점검사항 항목 검토 및 준비: 프로그램 (기본)계획: 연간 또는 학기별,1,high,checkpoints,,c4__3_6__checkpoints__item:4.sub:002,needs_review,new_requirement_review,총무처,직원인사 담당부서,,,c4__3_6__checkpoints__item:4.sub:002,,,source_json_single_side_review,true
act_00599,false,Department/risk values are operational candidates for review.,chg_00934,신설후보,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",관련 규정·운영자료·실적자료 확인,true,"주요 점검사항 항목 검토 및 준비: 교내·외, 온·오프라인 프로그램 운영 실적(결과보고서 등): 관련 예산 집행 실적, 참여 인원 등",1,high,checkpoints,,c4__3_6__checkpoints__item:4.sub:003,needs_review,new_requirement_review,총무처,직원인사 담당부서,,,c4__3_6__checkpoints__item:4.sub:003,,,source_json_single_side_review,true
act_00600,false,Department/risk values are operational candidates for review.,chg_00935,신설후보,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",증빙,true,주요 점검사항 항목 검토 및 준비: 프로그램 참여의 업무 평정 반영 여부: 관련 규정 및 반영 실적 등,1,high,checkpoints,,c4__3_6__checkpoints__item:4.sub:004,needs_review,new_requirement_review,총무처,직원인사 담당부서,,,c4__3_6__checkpoints__item:4.sub:004,,,source_json_single_side_review,true
act_00601,false,Department/risk values are operational candidates for review.,chg_00936,변경,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",관련 규정·운영자료·실적자료 확인,true,"주요 점검사항 항목 검토 및 준비: 직원의 요구 분석을 통해 관련 프로그램을 개발하고, 만족도 조사 결과를 반영하여 적절하게 개선하고 있는가",2,medium,checkpoints,c3__3_6__checkpoints__item:8,c4__3_6__checkpoints__item:5,candidate,content_change_review,총무처,직원인사 담당부서,,,c4__3_6__checkpoints__item:5,,,source_json_comparative_candidate,true
act_00602,false,Department/risk values are operational candidates for review.,chg_00937,신설후보,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",관련 규정·운영자료·실적자료 확인,true,주요 점검사항 항목 검토 및 준비: 요구 조사 및 만족도 조사의 매년 정기적 실시 여부,1,high,checkpoints,,c4__3_6__checkpoints__item:5.sub:001,needs_review,new_requirement_review,총무처,직원인사 담당부서,,,c4__3_6__checkpoints__item:5.sub:001,,,source_json_single_side_review,true
act_00603,false,Department/risk values are operational candidates for review.,chg_00938,신설후보,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",관련 규정·운영자료·실적자료 확인,true,주요 점검사항 항목 검토 및 준비: 요구 조사 및 만족도 조사 문항 구성의 적절성 등 * 직원 업무 역량 개발과의 관련성 및 실효성 등,1,high,checkpoints,,c4__3_6__checkpoints__item:5.sub:002,needs_review,new_requirement_review,총무처,직원인사 담당부서,,,c4__3_6__checkpoints__item:5.sub:002,,,source_json_single_side_review,true
act_00604,false,Department/risk values are operational candidates for review.,chg_00939,신설후보,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",관련 규정·운영자료·실적자료 확인,true,주요 점검사항 항목 검토 및 준비: 요구 분석을 통한 프로그램 개발 및 운영 실적 등,1,high,checkpoints,,c4__3_6__checkpoints__item:5.sub:003,needs_review,new_requirement_review,총무처,직원인사 담당부서,,,c4__3_6__checkpoints__item:5.sub:003,,,source_json_single_side_review,true
act_00605,false,Department/risk values are operational candidates for review.,chg_00940,신설후보,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",관련 규정·운영자료·실적자료 확인,true,주요 점검사항 항목 검토 및 준비: 만족도 조사 결과 분석을 통한 환류 실적 등,1,high,checkpoints,,c4__3_6__checkpoints__item:5.sub:004,needs_review,new_requirement_review,총무처,직원인사 담당부서,,,c4__3_6__checkpoints__item:5.sub:004,,,source_json_single_side_review,true
act_00606,false,Department/risk values are operational candidates for review.,chg_00941,삭제/이동후보,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",관련 규정·운영자료·실적자료 확인,true,주요 점검사항 항목 검토 및 준비: 직원의 최저임금 수준이 대학실정에 비추어 볼 때 적절한가,2,medium,checkpoints,c3__3_6__checkpoints__item:2,,needs_review,deletion_or_move_review,총무처,직원인사 담당부서,,,c3__3_6__checkpoints__item:2,,,source_json_single_side_review,true
act_00607,false,Department/risk values are operational candidates for review.,chg_00942,삭제/이동후보,3.6,직원 복지 및 업무 역량 개발,"총무처, 직원인사 담당부서",관련 규정·운영자료·실적자료 확인,true,"주요 점검사항 항목 검토 및 준비: 직원 편의(복지 및 단체활동 지원, 근무환경 등) 제공과 관련한 예산 집행 실적이 적절한가",1,high,checkpoints,c3__3_6__checkpoints__item:5,,needs_review,deletion_or_move_review,총무처,직원인사 담당부서,,,c3__3_6__checkpoints__item:5,,,source_json_single_side_review,true
act_00608,true,Department/risk values are operational candidates for review.,chg_00950,신설후보,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",증빙,true,주요 점검사항 항목 검토 및 준비: 학생 심리상담 관련을 위한 적합한 조직을 갖추고 상담한 실적이 있는가,1,high,checkpoints,c3__4_2__checkpoints__item:1,c4__4_2__checkpoints__item:1,needs_review,new_requirement_review,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__checkpoints__item:1,,,source_json_comparative_candidate,true
act_00609,true,Department/risk values are operational candidates for review.,chg_00951,신설후보,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",증빙,true,주요 점검사항 항목 검토 및 준비: 심리상담 관련 규정 및 조직,1,high,checkpoints,,c4__4_2__checkpoints__item:1.sub:001,needs_review,new_requirement_review,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__checkpoints__item:1.sub:001,,,source_json_single_side_review,true
act_00610,true,Department/risk values are operational candidates for review.,chg_00952,신설후보,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",관련 규정·운영자료·실적자료 확인,true,"주요 점검사항 항목 검토 및 준비: 전문상담원 현황(겸직, 공동, 협약, 위탁 포함)",1,high,checkpoints,,c4__4_2__checkpoints__item:1.sub:002,needs_review,new_requirement_review,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__checkpoints__item:1.sub:002,,,source_json_single_side_review,true
act_00611,true,Department/risk values are operational candidates for review.,chg_00953,신설후보,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",관련 규정·운영자료·실적자료 확인,true,주요 점검사항 항목 검토 및 준비: 학생 심리상담 관련 실적과 예산 집행이 적절한가,1,high,checkpoints,,c4__4_2__checkpoints__item:2,needs_review,new_requirement_review,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__checkpoints__item:2,,,source_json_single_side_review,true
act_00612,true,Department/risk values are operational candidates for review.,chg_00954,변경,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",관련 규정·운영자료·실적자료 확인,true,주요 점검사항 항목 검토 및 준비: 학생 심리상담에 대한 만족도 조사를 실시하고 조사 결과를 활용한 지속적인 개선 실적이 있는가(멀티캠퍼스인 경우 캠퍼스별로 만족도 조사 실시),1,high,checkpoints,c3__4_2__checkpoints__item:4,c4__4_2__checkpoints__item:3,needs_review,content_change_review,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__checkpoints__item:3,,,source_json_comparative_candidate,true
act_00613,true,Department/risk values are operational candidates for review.,chg_00955,변경,4.2,학생 심리상담 및 권익 보호,"학생상담센터, 인권센터, 장애학생지원센터",증빙,true,"주요 점검사항 항목 검토 및 준비: 학생들의 권익 보호를 위한 규정과 체계를 갖추고 있는가(인권센터 규정, 인력 및 시설 포함)",1,high,checkpoints,c3__4_3__checkpoints__item:1,c4__4_2__checkpoints__item:4,needs_review,evidence_preparation_update,학생상담센터,인권센터;장애학생지원센터,,,c4__4_2__checkpoints__item:4,,,source_json_comparative_candidate,true
