candidate_id,candidate_type,verification_status,candidate_only_warning,section_type,section_label,source_file,source_file_date,input_index,json_path,source_id,ai_group_id,ai_theme,ai_mapping_type,ai_mapping_note,cycle4_criterion,cycle4_title,cycle_context,criterion_context,title_context
cand_00500,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,12,cycle_3[0].items[2].mapping_note,c3__2_6__checkpoints__item:3,,,,"4주기에서 '학교 규모' 삭제, '집행율'→'집행률'로 변경됨",,,3,2.6,교수-학습 지원
cand_00501,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,12,cycle_3[0].items[4].mapping_note,c3__2_6__checkpoints__item:5,,,,4주기에서 '요구도 조사' 추가. '요구도 조사 실시 현황 및 반영 실적' 세부항목 신규 추가됨,,,3,2.6,교수-학습 지원
cand_00502,group_metadata,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,13,$,,13,교원 확보 및 구성,변경됨 (1:1),"3주기 3.1과 4주기 3.1은 1:1 대응. item1에 '겸임교원 확보율(4% 한도 내)' 신규 추가. 3주기 items 2+3(임용 절차+공개 임용)이 4주기 item2로 단일화됨. item3의 '학과별'→'소속별', '유형별' 추가. item4(교원 유형별 임용목적 및 업무 부여) 신규 추가. item5(강사 임용)는 유지됨.",3.1,교원 확보 및 구성,,,
cand_00503,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,13,cycle_4.items[3].mapping_note,c4__3_1__checkpoints__item:4,,,,신규 추가,,,4,3.1,교원 확보 및 구성
cand_00504,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,13,cycle_3[0].items[0].mapping_note,c3__3_1__checkpoints__item:1,,,,4주기에서 '겸임교원 확보율(4% 한도 내)' 추가됨,,,3,3.1,교원 확보
cand_00505,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,13,cycle_3[0].items[1].mapping_note,c3__3_1__checkpoints__item:2,,,,"4주기 item2로 단일화됨(item3과 통합). '임용정책', '공개적 진행', '초빙 공고 등' 세부항목 추가됨",,,3,3.1,교원 확보
cand_00506,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,13,cycle_3[0].items[2].mapping_note,c3__3_1__checkpoints__item:3,,,,4주기 item2로 단일화됨(item2와 통합),,,3,3.1,교원 확보
cand_00507,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,13,cycle_3[0].items[3].mapping_note,c3__3_1__checkpoints__item:4,,,,"4주기에서 '학과별'→'소속별', '유형별' 추가. 전임/비전임 비율, 신규 임용 현황 세부항목 추가됨",,,3,3.1,교원 확보
cand_00508,group_metadata,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,14,$,,14,교원 인사 및 업적평가,변경됨 (1:1),"3주기 3.2와 4주기 3.2는 1:1 대응. 3주기 items 2+3+5(업적평가 운영+활동영역 반영+결과 활용)가 4주기 item2로 단일화됨. item1에 '합리적으로' 추가, 세부항목(직급별 교원 현황, 절차 및 심사기준) 신규 추가. item3(이의신청)에 '합리적이며, 적절하게 시행'으로 강화됨.",3.2,교원 인사 및 업적평가,,,
cand_00509,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,14,cycle_3[0].items[0].mapping_note,c3__3_2__checkpoints__item:1,,,,"4주기에서 '합리적으로' 추가. '직급별 교원 현황', '절차 및 심사기준' 세부항목 신규 추가됨",,,3,3.2,교원 인사 및 업적평가
cand_00510,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,14,cycle_3[0].items[1].mapping_note,c3__3_2__checkpoints__item:2,,,,"4주기 item2로 단일화됨(items 3+5 통합). '전체 전임교원 평가 여부', '결과 활용 제도화' 세부항목 신규 추가됨",,,3,3.2,교원 인사 및 업적평가
cand_00511,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,14,cycle_3[0].items[2].mapping_note,c3__3_2__checkpoints__item:3,,,,4주기 item2의 세부항목으로 통합됨,,,3,3.2,교원 인사 및 업적평가
cand_00512,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,14,cycle_3[0].items[3].mapping_note,c3__3_2__checkpoints__item:4,,,,"4주기 item3으로 이동. '합리적이며, 적절하게 시행되고 있는가'로 강화됨",,,3,3.2,교원 인사 및 업적평가
cand_00513,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,14,cycle_3[0].items[4].mapping_note,c3__3_2__checkpoints__item:5,,,,4주기 item2로 통합됨,,,3,3.2,교원 인사 및 업적평가
cand_00514,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,14,cycle_3[0].items[5].mapping_note,c3__3_2__checkpoints__item:6,,,,4주기 item4로 이동. '적절히'→'적절하게'로 변경됨,,,3,3.2,교원 인사 및 업적평가
cand_00515,group_metadata,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,15,$,,15,교원 처우 및 복지,변경됨 (1:1),"3주기 3.3과 4주기 3.3은 1:1 대응. item2에 '트랙별, 유형별 보수체계' 세부항목 신규 추가. item3의 '최저임금'→'최저보수'로 변경, 트랙별 비율 점검 세부항목 신규 추가. item4에 '공평하고' 추가, 강사 편의·예산·공평한 제공 세부항목 신규 추가됨.",3.3,교원 처우 및 복지,,,
cand_00516,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,15,cycle_3[0].items[1].mapping_note,c3__3_3__checkpoints__item:2,,,,"4주기에서 '트랙별, 유형별 보수체계' 세부항목 신규 추가됨",,,3,3.3,교원 처우 및 복지
cand_00517,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,15,cycle_3[0].items[2].mapping_note,c3__3_3__checkpoints__item:3,,,,"4주기에서 '임금'→'보수'로 변경. '트랙별 직급별 연봉', '비정년트랙 최저보수 비율' 세부항목 신규 추가됨",,,3,3.3,교원 처우 및 복지
cand_00518,item_mapping_note,candidate,AI metadata is not user-verified; use as a review hint only.,checkpoints,주요 점검사항,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",2026-04-21,15,cycle_3[0].items[3].mapping_note,c3__3_3__checkpoints__item:4,,,,"4주기에서 '공평하고' 추가. 강사 편의, 예산 집행, 공평한 제공 세부항목 신규 추가됨",,,3,3.3,교원 처우 및 복지
